ISSUE_DATE;FLIGHT_DATE_LOC;PAX_TYPE;REVENUE_AMOUNT;ORIG_CITY_CODE;DEST_CITY_CODE;ROUTE_FLIGHT_TYPE;FFP_FLAG;SALE_TYPE
29.05.2022 0:00;31.05.2022 0:00;AD;470;SGC;OVB;ВВЛ;FFP;ONLINE
29.05.2022 0:00;29.05.2022 0:00;AD;260;MOW;KZN;ВВЛ;FFP;ONLINE
30.05.2022 0:00;31.05.2022 0:00;AD;370;IWA;AER;ВВЛ;;ONLINE
24.05.2022 0:00;26.05.2022 0:00;AD;400;MOW;LBD;МВЛ;;OFFLINE
26.05.2022 0:00;28.05.2022 0:00;AD;240;VOG;MOW;ВВЛ;FFP;ONLINE
26.05.2022 0:00;28.05.2022 0:00;AD;390;MOW;OGZ;ВВЛ;;OFFLINE
27.05.2022 0:00;29.05.2022 0:00;AD;670;OSS;MOW;МВЛ;;ONLINE
25.05.2022 0:00;31.05.2022 0:00;AD;800;OVB;TLK;ВВЛ;;OFFLINE
26.05.2022 0:00;27.05.2022 0:00;AD;370;UFA;MOW;ВВЛ;FFP;ONLINE
26.05.2022 0:00;28.05.2022 0:00;AD;270;KUF;MOW;ВВЛ;;OFFLINE
26.05.2022 0:00;28.05.2022 0:00;AD;330;KUF;MOW;ВВЛ;;ONLINE
27.05.2022 0:00;30.05.2022 0:00;AD;630;OVB;YKS;ВВЛ;;ONLINE
27.05.2022 0:00;29.05.2022 0:00;AD;740;BQS;OVB;ВВЛ;;OFFLINE
27.04.2022 0:00;12.05.2022 0:00;AD;1040;OVB;OMS;ВВЛ;FFP;OFFLINE
26.05.2022 0:00;26.05.2022 0:00;AD;830;OVB;VVO;ВВЛ;;ONLINE
30.05.2022 0:00;31.05.2022 0:00;AD;270;PEZ;MOW;ВВЛ;FFP;ONLINE
26.05.2022 0:00;31.05.2022 0:00;AD;370;MOW;OGZ;ВВЛ;;OFFLINE
27.05.2022 0:00;31.05.2022 0:00;AD;800;TLK;OVB;ВВЛ;;OFFLINE
27.01.2022 0:00;12.09.2022 0:00;AD;550;PKC;IKT;ВВЛ;;OFFLINE
21.01.2022 0:00;28.09.2022 0:00;AD;520;MOW;KEJ;ВВЛ;FFP;ONLINE
21.01.2022 0:00;03.09.2022 0:00;AD;590;AER;OVB;ВВЛ;;ONLINE
12.02.2022 0:00;28.09.2022 0:00;AD;390;OVB;HTA;ВВЛ;;OFFLINE
05.02.2022 0:00;07.09.2022 0:00;AD;350;AER;MOW;ВВЛ;FFP;ONLINE
20.01.2022 0:00;21.09.2022 0:00;AD;450;KGD;OVB;ВВЛ;FFP;ONLINE
29.01.2022 0:00;03.09.2022 0:00;AD;530;AER;MOW;ВВЛ;;ONLINE
18.02.2022 0:00;17.09.2022 0:00;AD;690;AER;IKT;ВВЛ;;OFFLINE
07.02.2022 0:00;09.09.2022 0:00;AD;320;MOW;OMS;ВВЛ;FFP;ONLINE
12.02.2022 0:00;06.09.2022 0:00;AD;510;OVB;AER;ВВЛ;;ONLINE
03.02.2022 0:00;11.09.2022 0:00;AD;380;MOW;AER;ВВЛ;;OFFLINE
12.02.2022 0:00;05.09.2022 0:00;AD;460;MCX;MOW;ВВЛ;;OFFLINE
05.02.2022 0:00;17.09.2022 0:00;AD;500;KGD;OVB;ВВЛ;FFP;ONLINE
22.09.2022 0:00;27.09.2022 0:00;AD;620;MRV;OVB;ВВЛ;;OFFLINE
10.02.2022 0:00;26.09.2022 0:00;AD;490;AER;MOW;ВВЛ;;ONLINE
22.01.2022 0:00;03.09.2022 0:00;AD;600;AER;OVB;ВВЛ;FFP;ONLINE
18.02.2022 0:00;29.09.2022 0:00;AD;500;AER;IWA;ВВЛ;;OFFLINE
19.02.2022 0:00;05.09.2022 0:00;AD;570;UUD;MOW;ВВЛ;;OFFLINE
20.02.2022 0:00;22.09.2022 0:00;AD;500;MOW;TOF;ВВЛ;;ONLINE
14.02.2022 0:00;22.09.2022 0:00;AD;370;MOW;AER;ВВЛ;;ONLINE
11.02.2022 0:00;03.09.2022 0:00;AD;460;OVB;LED;ВВЛ;;ONLINE
15.02.2022 0:00;08.09.2022 0:00;AD;360;AER;MOW;ВВЛ;;ONLINE
14.02.2022 0:00;11.09.2022 0:00;AD;450;OVB;AER;ВВЛ;FFP;OFFLINE
14.02.2022 0:00;09.09.2022 0:00;AD;430;AER;MOW;ВВЛ;FFP;ONLINE
30.08.2022 0:00;20.09.2022 0:00;AD;420;OGZ;MOW;ВВЛ;;OFFLINE
17.02.2022 0:00;29.09.2022 0:00;AD;460;OVB;KHV;ВВЛ;;ONLINE
28.02.2022 0:00;05.09.2022 0:00;AD;530;OVB;KHV;ВВЛ;;ONLINE
28.02.2022 0:00;12.09.2022 0:00;AD;410;NUX;MOW;ВВЛ;;ONLINE
10.02.2022 0:00;16.09.2022 0:00;AD;590;MOW;BQS;ВВЛ;;OFFLINE
28.02.2022 0:00;09.09.2022 0:00;CHD;570;AER;OVB;ВВЛ;;OFFLINE
07.03.2022 0:00;12.09.2022 0:00;AD;200;MOW;LED;ВВЛ;FFP;ONLINE
19.02.2022 0:00;03.09.2022 0:00;AD;450;MOW;AER;ВВЛ;;OFFLINE
23.08.2022 0:00;15.09.2022 0:00;INF;0;MOW;BQS;ВВЛ;;OFFLINE
25.02.2022 0:00;16.09.2022 0:00;AD;550;AER;OVB;ВВЛ;;ONLINE
26.02.2022 0:00;25.09.2022 0:00;AD;370;OVB;AER;ВВЛ;;ONLINE
20.09.2022 0:00;21.09.2022 0:00;AD;330;MOW;KGD;ВВЛ;;OFFLINE
12.02.2022 0:00;02.09.2022 0:00;AD;570;UUD;MOW;ВВЛ;FFP;ONLINE
06.09.2022 0:00;20.09.2022 0:00;CHD;350;OVB;SGC;ВВЛ;;OFFLINE
17.02.2022 0:00;18.09.2022 0:00;AD;490;AER;MOW;ВВЛ;;ONLINE
09.09.2022 0:00;12.09.2022 0:00;AD;550;FRU;OVB;МВЛ;;OFFLINE
16.04.2022 0:00;20.09.2022 0:00;AD;580;GDX;OVB;ВВЛ;;OFFLINE
26.02.2022 0:00;21.09.2022 0:00;AD;440;AER;MOW;ВВЛ;FFP;ONLINE
27.02.2022 0:00;30.09.2022 0:00;AD;560;VVO;OVB;ВВЛ;FFP;ONLINE
24.09.2022 0:00;27.09.2022 0:00;AD;300;MOW;KUF;ВВЛ;;OFFLINE
20.03.2022 0:00;05.09.2022 0:00;AD;730;UUD;MOW;ВВЛ;FFP;ONLINE
16.03.2022 0:00;19.09.2022 0:00;AD;630;AER;OVB;ВВЛ;FFP;ONLINE
22.02.2022 0:00;18.09.2022 0:00;AD;530;KHV;OVB;ВВЛ;FFP;OFFLINE
06.09.2022 0:00;26.09.2022 0:00;AD;500;MOW;KEJ;ВВЛ;;OFFLINE
23.03.2022 0:00;21.09.2022 0:00;AD;580;PKC;OVB;ВВЛ;;ONLINE
22.09.2022 0:00;28.09.2022 0:00;AD;1110;IKT;OSS;МВЛ;;OFFLINE
12.03.2022 0:00;07.09.2022 0:00;AD;440;OVB;BQS;ВВЛ;FFP;OFFLINE
26.03.2022 0:00;20.09.2022 0:00;AD;790;OVB;NSK;ВВЛ;FFP;OFFLINE
21.03.2022 0:00;01.09.2022 0:00;AD;500;BQS;OVB;ВВЛ;;OFFLINE
16.03.2022 0:00;30.09.2022 0:00;AD;580;PKC;OVB;ВВЛ;FFP;ONLINE
19.04.2022 0:00;25.09.2022 0:00;AD;310;OVB;IKT;ВВЛ;;OFFLINE
05.03.2022 0:00;01.09.2022 0:00;AD;170;RTW;MOW;ВВЛ;FFP;ONLINE
21.03.2022 0:00;03.09.2022 0:00;AD;490;NSK;MOW;ВВЛ;FFP;ONLINE
18.03.2022 0:00;11.09.2022 0:00;AD;450;MRV;MOW;ВВЛ;FFP;ONLINE
22.03.2022 0:00;04.09.2022 0:00;AD;420;MOW;MRV;ВВЛ;;OFFLINE
17.03.2022 0:00;05.09.2022 0:00;AD;380;AER;MOW;ВВЛ;;ONLINE
31.03.2022 0:00;10.09.2022 0:00;AD;600;OVB;KGD;ВВЛ;FFP;ONLINE
25.03.2022 0:00;26.09.2022 0:00;AD;500;MOW;OVB;ВВЛ;;ONLINE
29.03.2022 0:00;12.09.2022 0:00;AD;540;IKT;MOW;ВВЛ;FFP;ONLINE
07.03.2022 0:00;08.09.2022 0:00;AD;470;MOW;TOF;ВВЛ;FFP;ONLINE
04.09.2022 0:00;05.09.2022 0:00;AD;600;MOW;OVB;ВВЛ;;OFFLINE
21.03.2022 0:00;03.09.2022 0:00;AD;550;OVB;AER;ВВЛ;;OFFLINE
30.03.2022 0:00;23.09.2022 0:00;AD;540;MOW;UUD;ВВЛ;FFP;ONLINE
26.03.2022 0:00;13.09.2022 0:00;AD;460;AER;MOW;ВВЛ;;ONLINE
11.09.2022 0:00;12.09.2022 0:00;AD;420;MOW;PEZ;ВВЛ;;OFFLINE
22.03.2022 0:00;02.09.2022 0:00;AD;440;UUS;OVB;ВВЛ;;ONLINE
30.03.2022 0:00;12.09.2022 0:00;AD;420;VVO;IKT;ВВЛ;;ONLINE
30.03.2022 0:00;14.09.2022 0:00;AD;460;KEJ;MOW;ВВЛ;FFP;ONLINE
02.09.2022 0:00;02.09.2022 0:00;AD;280;KGD;MOW;ВВЛ;;OFFLINE
15.04.2022 0:00;19.09.2022 0:00;AD;490;MOW;NSK;ВВЛ;;OFFLINE
29.03.2022 0:00;20.09.2022 0:00;AD;400;AER;OVB;ВВЛ;FFP;ONLINE
06.03.2022 0:00;21.09.2022 0:00;AD;420;MOW;KEJ;ВВЛ;;ONLINE
11.04.2022 0:00;03.09.2022 0:00;AD;890;OVB;GDX;ВВЛ;;OFFLINE
25.03.2022 0:00;19.09.2022 0:00;AD;560;OVB;VVO;ВВЛ;FFP;ONLINE
29.03.2022 0:00;21.09.2022 0:00;AD;510;MOW;IKT;ВВЛ;FFP;ONLINE
31.03.2022 0:00;28.09.2022 0:00;AD;280;MOW;KGD;ВВЛ;;ONLINE
29.03.2022 0:00;02.09.2022 0:00;AD;490;OVB;MCX;ВВЛ;FFP;ONLINE
18.03.2022 0:00;03.09.2022 0:00;AD;470;LED;OVB;ВВЛ;;OFFLINE
03.04.2022 0:00;11.09.2022 0:00;AD;360;AER;MOW;ВВЛ;FFP;ONLINE
31.03.2022 0:00;01.09.2022 0:00;CHD;230;UFA;MOW;ВВЛ;;ONLINE
18.03.2022 0:00;15.09.2022 0:00;AD;530;AER;OVB;ВВЛ;;ONLINE
11.04.2022 0:00;09.09.2022 0:00;AD;610;OVB;MOW;ВВЛ;;OFFLINE
23.03.2022 0:00;11.09.2022 0:00;AD;530;RGK;MOW;ВВЛ;FFP;ONLINE
04.04.2022 0:00;08.09.2022 0:00;AD;370;MCX;MOW;ВВЛ;FFP;ONLINE
06.09.2022 0:00;06.09.2022 0:00;AD;180;VOG;MOW;ВВЛ;FFP;OFFLINE
01.04.2022 0:00;20.09.2022 0:00;AD;490;MOW;HTA;ВВЛ;FFP;ONLINE
24.08.2022 0:00;16.09.2022 0:00;AD;900;TLK;OVB;ВВЛ;;OFFLINE
01.04.2022 0:00;20.09.2022 0:00;AD;450;MOW;RGK;ВВЛ;FFP;ONLINE
01.04.2022 0:00;11.09.2022 0:00;AD;500;MOW;KEJ;ВВЛ;FFP;ONLINE
31.03.2022 0:00;05.09.2022 0:00;AD;520;VVO;PKC;ВВЛ;FFP;ONLINE
06.04.2022 0:00;27.09.2022 0:00;AD;650;AER;IKT;ВВЛ;FFP;ONLINE
12.08.2022 0:00;06.09.2022 0:00;AD;500;MOW;AER;ВВЛ;FFP;ONLINE
22.08.2022 0:00;20.09.2022 0:00;AD;210;LED;MOW;ВВЛ;FFP;ONLINE
14.04.2022 0:00;23.09.2022 0:00;AD;650;AER;IKT;ВВЛ;FFP;ONLINE
14.04.2022 0:00;10.09.2022 0:00;CHD;490;OVB;KGD;ВВЛ;;ONLINE
18.08.2022 0:00;10.09.2022 0:00;AD;480;UFA;OVB;ВВЛ;;OFFLINE
10.04.2022 0:00;17.09.2022 0:00;AD;450;AER;OVB;ВВЛ;;OFFLINE
09.09.2022 0:00;15.09.2022 0:00;CHD;480;MMK;MOW;ВВЛ;;OFFLINE
04.04.2022 0:00;05.09.2022 0:00;INF;0;AER;OVB;ВВЛ;;ONLINE
16.05.2022 0:00;17.09.2022 0:00;AD;630;KZN;OVB;ВВЛ;;OFFLINE
27.03.2022 0:00;13.09.2022 0:00;AD;420;MOW;KGD;ВВЛ;;ONLINE
30.03.2022 0:00;25.09.2022 0:00;AD;530;KHV;OVB;ВВЛ;FFP;ONLINE
17.04.2022 0:00;11.09.2022 0:00;AD;830;OVB;UUS;ВВЛ;;OFFLINE
02.04.2022 0:00;03.09.2022 0:00;AD;700;IKT;AER;ВВЛ;;ONLINE
01.07.2022 0:00;18.09.2022 0:00;AD;210;KGD;MOW;ВВЛ;FFP;ONLINE
31.03.2022 0:00;23.09.2022 0:00;AD;680;IKT;UUS;ВВЛ;FFP;ONLINE
15.04.2022 0:00;05.09.2022 0:00;AD;670;MCX;OVB;ВВЛ;;OFFLINE
16.06.2022 0:00;05.09.2022 0:00;AD;680;OVB;BQS;ВВЛ;;OFFLINE
13.04.2022 0:00;18.09.2022 0:00;AD;390;MOW;MRV;ВВЛ;;ONLINE
26.07.2022 0:00;04.09.2022 0:00;CHD;540;AER;IKT;ВВЛ;;OFFLINE
19.09.2022 0:00;21.09.2022 0:00;AD;610;BQS;OVB;ВВЛ;FFP;ONLINE
20.05.2022 0:00;15.09.2022 0:00;AD;130;OVB;TOF;ВВЛ;;OFFLINE
05.07.2022 0:00;03.09.2022 0:00;CHD;290;MOW;KGD;ВВЛ;;OFFLINE
04.04.2022 0:00;13.09.2022 0:00;AD;270;MOW;AER;ВВЛ;FFP;ONLINE
06.04.2022 0:00;17.09.2022 0:00;AD;430;AER;MOW;ВВЛ;;ONLINE
10.04.2022 0:00;11.09.2022 0:00;AD;780;IKT;AER;ВВЛ;;ONLINE
11.04.2022 0:00;01.09.2022 0:00;AD;690;AER;IKT;ВВЛ;FFP;ONLINE
25.04.2022 0:00;18.09.2022 0:00;AD;430;OVB;AER;ВВЛ;;OFFLINE
01.09.2022 0:00;29.09.2022 0:00;AD;590;OVB;AER;ВВЛ;;OFFLINE
21.07.2022 0:00;03.09.2022 0:00;AD;720;KHV;OVB;ВВЛ;;OFFLINE
26.04.2022 0:00;03.09.2022 0:00;AD;430;MOW;OVB;ВВЛ;FFP;ONLINE
20.09.2022 0:00;21.09.2022 0:00;AD;260;KJA;OVB;ВВЛ;;OFFLINE
17.05.2022 0:00;04.09.2022 0:00;CHD;320;AER;MOW;ВВЛ;;OFFLINE
17.04.2022 0:00;01.09.2022 0:00;AD;860;YKS;MOW;ВВЛ;;OFFLINE
06.05.2022 0:00;03.09.2022 0:00;AD;520;MOW;HTA;ВВЛ;;ONLINE
01.09.2022 0:00;18.09.2022 0:00;AD;430;KGD;MOW;ВВЛ;;OFFLINE
28.04.2022 0:00;18.09.2022 0:00;AD;270;ABA;OVB;ВВЛ;FFP;OFFLINE
24.08.2022 0:00;03.09.2022 0:00;AD;490;MOW;MMK;ВВЛ;;OFFLINE
18.05.2022 0:00;23.09.2022 0:00;AD;530;AER;OVB;ВВЛ;;OFFLINE
18.05.2022 0:00;23.09.2022 0:00;AD;550;OVB;GDX;ВВЛ;;OFFLINE
22.04.2022 0:00;18.09.2022 0:00;AD;430;ASF;MOW;ВВЛ;;OFFLINE
29.04.2022 0:00;16.09.2022 0:00;AD;380;VVO;IKT;ВВЛ;;OFFLINE
26.04.2022 0:00;20.09.2022 0:00;AD;520;AER;OVB;ВВЛ;FFP;ONLINE
27.04.2022 0:00;18.09.2022 0:00;AD;490;OVB;AER;ВВЛ;;ONLINE
27.04.2022 0:00;20.09.2022 0:00;AD;110;OVB;TOF;ВВЛ;;OFFLINE
04.05.2022 0:00;08.09.2022 0:00;AD;710;AER;OVB;ВВЛ;;OFFLINE
16.04.2022 0:00;08.09.2022 0:00;AD;400;MOW;AER;ВВЛ;;ONLINE
19.04.2022 0:00;13.09.2022 0:00;AD;720;MOW;BQS;ВВЛ;;ONLINE
19.04.2022 0:00;13.09.2022 0:00;AD;720;MOW;BQS;ВВЛ;;ONLINE
11.05.2022 0:00;20.09.2022 0:00;AD;560;LED;OVB;ВВЛ;FFP;OFFLINE
27.04.2022 0:00;22.09.2022 0:00;CHD;180;OVB;KJA;ВВЛ;;ONLINE
20.04.2022 0:00;02.09.2022 0:00;AD;470;AER;MOW;ВВЛ;;OFFLINE
24.04.2022 0:00;05.09.2022 0:00;AD;610;MOW;IKT;ВВЛ;;OFFLINE
26.04.2022 0:00;29.09.2022 0:00;AD;350;MCX;MOW;ВВЛ;;OFFLINE
29.04.2022 0:00;27.09.2022 0:00;AD;430;AER;MOW;ВВЛ;;ONLINE
01.09.2022 0:00;01.09.2022 0:00;AD;260;KUF;MOW;ВВЛ;FFP;OFFLINE
24.05.2022 0:00;05.09.2022 0:00;AD;680;OVB;MRV;ВВЛ;;OFFLINE
06.05.2022 0:00;17.09.2022 0:00;AD;540;AER;OVB;ВВЛ;;ONLINE
06.09.2022 0:00;21.09.2022 0:00;AD;430;HMA;OVB;ВВЛ;;OFFLINE
16.05.2022 0:00;02.09.2022 0:00;AD;290;AER;MOW;ВВЛ;FFP;OFFLINE
13.05.2022 0:00;25.09.2022 0:00;AD;510;OVB;MOW;ВВЛ;;ONLINE
10.05.2022 0:00;15.09.2022 0:00;AD;360;IWA;AER;ВВЛ;;OFFLINE
05.05.2022 0:00;07.09.2022 0:00;AD;520;AER;OVB;ВВЛ;;ONLINE
19.05.2022 0:00;22.09.2022 0:00;AD;500;AER;OVB;ВВЛ;;OFFLINE
30.04.2022 0:00;03.09.2022 0:00;AD;440;AER;MOW;ВВЛ;FFP;ONLINE
15.05.2022 0:00;03.09.2022 0:00;AD;590;AER;OVB;ВВЛ;FFP;ONLINE
25.04.2022 0:00;09.09.2022 0:00;AD;470;BQS;OVB;ВВЛ;;ONLINE
09.05.2022 0:00;13.09.2022 0:00;AD;430;OVB;AER;ВВЛ;;OFFLINE
18.05.2022 0:00;19.09.2022 0:00;AD;420;VOG;OVB;ВВЛ;;OFFLINE
16.05.2022 0:00;16.09.2022 0:00;AD;410;MOW;OMS;ВВЛ;;ONLINE
18.05.2022 0:00;02.09.2022 0:00;AD;380;MOW;RTW;ВВЛ;;OFFLINE
16.05.2022 0:00;20.09.2022 0:00;AD;520;AER;OVB;ВВЛ;;ONLINE
01.05.2022 0:00;16.09.2022 0:00;CHD;260;OVB;IKT;ВВЛ;;ONLINE
17.05.2022 0:00;19.09.2022 0:00;AD;410;KEJ;MOW;ВВЛ;FFP;ONLINE
04.05.2022 0:00;17.09.2022 0:00;AD;520;OSS;MOW;МВЛ;;OFFLINE
20.05.2022 0:00;18.09.2022 0:00;AD;390;HTA;OVB;ВВЛ;;OFFLINE
17.05.2022 0:00;09.09.2022 0:00;AD;460;LED;OVB;ВВЛ;;ONLINE
21.07.2022 0:00;06.09.2022 0:00;AD;950;MOW;YKS;ВВЛ;;OFFLINE
17.05.2022 0:00;12.09.2022 0:00;AD;470;AER;OVB;ВВЛ;FFP;OFFLINE
05.05.2022 0:00;16.09.2022 0:00;AD;600;AER;OVB;ВВЛ;;ONLINE
18.05.2022 0:00;02.09.2022 0:00;AD;390;OVB;HTA;ВВЛ;FFP;ONLINE
07.05.2022 0:00;02.09.2022 0:00;AD;450;MOW;TOF;ВВЛ;;ONLINE
14.05.2022 0:00;12.09.2022 0:00;AD;320;MOW;MCX;ВВЛ;FFP;ONLINE
03.05.2022 0:00;05.09.2022 0:00;AD;540;AER;OVB;ВВЛ;FFP;ONLINE
13.05.2022 0:00;07.09.2022 0:00;AD;740;OVB;UUS;ВВЛ;;OFFLINE
17.05.2022 0:00;08.09.2022 0:00;AD;530;KEJ;MOW;ВВЛ;;OFFLINE
20.05.2022 0:00;18.09.2022 0:00;AD;340;AER;MOW;ВВЛ;FFP;ONLINE
19.05.2022 0:00;11.09.2022 0:00;AD;250;OVB;KJA;ВВЛ;FFP;ONLINE
08.05.2022 0:00;10.09.2022 0:00;AD;580;IKT;AER;ВВЛ;FFP;ONLINE
22.05.2022 0:00;04.09.2022 0:00;AD;650;MOW;NUX;ВВЛ;;OFFLINE
18.05.2022 0:00;11.09.2022 0:00;AD;430;ABA;MOW;ВВЛ;FFP;ONLINE
20.05.2022 0:00;14.09.2022 0:00;AD;630;PKC;OVB;ВВЛ;;OFFLINE
20.05.2022 0:00;30.09.2022 0:00;AD;390;OVB;MCX;ВВЛ;;ONLINE
17.05.2022 0:00;04.09.2022 0:00;AD;480;OVB;MRV;ВВЛ;FFP;ONLINE
17.05.2022 0:00;07.09.2022 0:00;AD;480;VVO;DYR;ВВЛ;FFP;ONLINE
17.05.2022 0:00;06.09.2022 0:00;AD;110;OVB;TOF;ВВЛ;FFP;ONLINE
19.05.2022 0:00;07.09.2022 0:00;AD;160;LED;MOW;ВВЛ;FFP;ONLINE
11.06.2022 0:00;14.09.2022 0:00;AD;1030;OVB;GDX;ВВЛ;;OFFLINE
17.05.2022 0:00;05.09.2022 0:00;AD;420;IKT;VVO;ВВЛ;FFP;ONLINE
27.05.2022 0:00;03.09.2022 0:00;AD;820;AER;IKT;ВВЛ;;OFFLINE
19.05.2022 0:00;15.09.2022 0:00;AD;400;AER;MOW;ВВЛ;;ONLINE
08.06.2022 0:00;04.09.2022 0:00;AD;880;IKT;AER;ВВЛ;FFP;OFFLINE
20.05.2022 0:00;13.09.2022 0:00;AD;490;AER;IWA;ВВЛ;;OFFLINE
20.05.2022 0:00;17.09.2022 0:00;AD;310;OGZ;MOW;ВВЛ;;ONLINE
12.05.2022 0:00;14.09.2022 0:00;AD;370;AER;MOW;ВВЛ;;ONLINE
18.05.2022 0:00;01.09.2022 0:00;AD;430;BAX;MOW;ВВЛ;FFP;ONLINE
23.05.2022 0:00;16.09.2022 0:00;AD;1170;OVB;KHV;ВВЛ;;ONLINE
30.05.2022 0:00;03.09.2022 0:00;AD;540;OVB;AER;ВВЛ;;OFFLINE
19.05.2022 0:00;03.09.2022 0:00;AD;390;OVB;LED;ВВЛ;FFP;ONLINE
18.05.2022 0:00;07.09.2022 0:00;AD;470;SLY;MOW;ВВЛ;;OFFLINE
09.08.2022 0:00;28.09.2022 0:00;AD;390;MOW;KGD;ВВЛ;;OFFLINE
16.05.2022 0:00;25.09.2022 0:00;AD;550;MOW;RGK;ВВЛ;;OFFLINE
20.05.2022 0:00;24.09.2022 0:00;AD;510;MOW;BAX;ВВЛ;;ONLINE
19.05.2022 0:00;17.09.2022 0:00;AD;510;IKT;VVO;ВВЛ;;ONLINE
13.05.2022 0:00;05.09.2022 0:00;AD;390;MOW;AER;ВВЛ;FFP;ONLINE
23.05.2022 0:00;29.09.2022 0:00;AD;390;AER;MOW;ВВЛ;;ONLINE
03.09.2022 0:00;22.09.2022 0:00;AD;940;AER;OVB;ВВЛ;;OFFLINE
24.05.2022 0:00;04.09.2022 0:00;AD;430;ABA;MOW;ВВЛ;FFP;ONLINE
22.05.2022 0:00;21.09.2022 0:00;AD;450;MOW;NUX;ВВЛ;FFP;ONLINE
22.05.2022 0:00;30.09.2022 0:00;AD;310;MOW;OMS;ВВЛ;FFP;ONLINE
16.05.2022 0:00;15.09.2022 0:00;AD;490;AER;IWA;ВВЛ;;ONLINE
22.06.2022 0:00;14.09.2022 0:00;AD;600;AER;OVB;ВВЛ;;OFFLINE
21.05.2022 0:00;26.09.2022 0:00;AD;570;MOW;IKT;ВВЛ;;OFFLINE
19.05.2022 0:00;08.09.2022 0:00;AD;330;AER;MOW;ВВЛ;;ONLINE
20.05.2022 0:00;05.09.2022 0:00;AD;510;MOW;BAX;ВВЛ;;ONLINE
26.05.2022 0:00;19.09.2022 0:00;AD;760;AER;OVB;ВВЛ;;OFFLINE
15.05.2022 0:00;11.09.2022 0:00;AD;520;OVB;AER;ВВЛ;FFP;ONLINE
18.05.2022 0:00;24.09.2022 0:00;AD;450;OVB;KGD;ВВЛ;FFP;ONLINE
01.06.2022 0:00;18.09.2022 0:00;AD;120;OVB;TOF;ВВЛ;;OFFLINE
15.08.2022 0:00;08.09.2022 0:00;AD;730;BTK;OVB;ВВЛ;FFP;OFFLINE
20.05.2022 0:00;06.09.2022 0:00;CHD;400;ABA;MOW;ВВЛ;;ONLINE
20.05.2022 0:00;08.09.2022 0:00;CHD;400;MOW;ABA;ВВЛ;;ONLINE
08.05.2022 0:00;03.09.2022 0:00;AD;830;MOW;YKS;ВВЛ;FFP;ONLINE
17.05.2022 0:00;16.09.2022 0:00;AD;350;MOW;OMS;ВВЛ;;ONLINE
20.05.2022 0:00;07.09.2022 0:00;AD;390;AER;MOW;ВВЛ;;ONLINE
21.05.2022 0:00;02.09.2022 0:00;CHD;340;LED;MOW;ВВЛ;;ONLINE
21.05.2022 0:00;06.09.2022 0:00;AD;420;ABA;MOW;ВВЛ;FFP;ONLINE
13.06.2022 0:00;17.09.2022 0:00;AD;520;MCX;MOW;ВВЛ;;OFFLINE
10.05.2022 0:00;15.09.2022 0:00;AD;410;IWA;AER;ВВЛ;;OFFLINE
07.05.2022 0:00;11.09.2022 0:00;AD;480;OVB;AER;ВВЛ;FFP;ONLINE
25.05.2022 0:00;11.09.2022 0:00;INF;0;IKT;OVB;ВВЛ;;ONLINE
26.05.2022 0:00;17.09.2022 0:00;AD;570;HTA;OVB;ВВЛ;;ONLINE
24.05.2022 0:00;06.09.2022 0:00;AD;210;MOW;LED;ВВЛ;;ONLINE
26.05.2022 0:00;10.09.2022 0:00;AD;400;AER;MOW;ВВЛ;;ONLINE
18.05.2022 0:00;22.09.2022 0:00;AD;580;MOW;NOZ;ВВЛ;;ONLINE
29.05.2022 0:00;06.09.2022 0:00;AD;240;MOW;LED;ВВЛ;FFP;ONLINE
28.05.2022 0:00;14.09.2022 0:00;AD;450;OVB;AER;ВВЛ;;ONLINE
09.06.2022 0:00;18.09.2022 0:00;AD;380;AER;MOW;ВВЛ;;OFFLINE
29.05.2022 0:00;12.09.2022 0:00;AD;470;MOW;NUX;ВВЛ;;ONLINE
23.05.2022 0:00;04.09.2022 0:00;AD;370;AER;MOW;ВВЛ;FFP;ONLINE
27.05.2022 0:00;05.09.2022 0:00;CHD;290;OVB;BTK;ВВЛ;;ONLINE
26.05.2022 0:00;03.09.2022 0:00;AD;270;MMK;MOW;ВВЛ;;ONLINE
19.05.2022 0:00;14.09.2022 0:00;AD;500;OVB;AER;ВВЛ;FFP;ONLINE
26.05.2022 0:00;03.09.2022 0:00;CHD;280;PEE;MOW;ВВЛ;;OFFLINE
22.08.2022 0:00;11.09.2022 0:00;AD;520;MRV;MOW;ВВЛ;;OFFLINE
17.05.2022 0:00;12.09.2022 0:00;CHD;390;SVX;IKT;ВВЛ;FFP;ONLINE
19.05.2022 0:00;17.09.2022 0:00;AD;370;OGZ;MOW;ВВЛ;;ONLINE
18.05.2022 0:00;09.09.2022 0:00;CHD;260;MOW;KGD;ВВЛ;;ONLINE
08.06.2022 0:00;06.09.2022 0:00;AD;530;KHV;OVB;ВВЛ;;OFFLINE
28.09.2022 0:00;29.09.2022 0:00;AD;890;PKC;OVB;ВВЛ;;OFFLINE
25.08.2022 0:00;15.09.2022 0:00;AD;390;OVB;FRU;МВЛ;FFP;OFFLINE
24.05.2022 0:00;21.09.2022 0:00;CHD;550;LED;IKT;ВВЛ;;OFFLINE
19.05.2022 0:00;17.09.2022 0:00;AD;210;LED;MOW;ВВЛ;;ONLINE
08.06.2022 0:00;06.09.2022 0:00;AD;700;OVB;AER;ВВЛ;;OFFLINE
